id,slug,name,metacritic,released,tba,updated,website,rating,rating_top,playtime,achievements_count,ratings_count,suggestions_count,game_series_count,reviews_count,platforms,developers,genres,publishers,esrb_rating,added_status_yet,added_status_owned,added_status_beaten,added_status_toplay,added_status_dropped,added_status_playing
3623,yahaha-beats,yahaha beats,,6/26/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,29,0,0,Web,everydaylouie,,,,0,0,0,0,0,0
3624,planetoid-defense,Planetoid Defense,,8/12/2013,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,173,0,0,PC,The Planetoid Community,Strategy,,,0,0,0,0,0,0
3625,sunrosep8,SUNROSE.p8,,1/1/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,28,0,0,Web,tak,,,,0,0,0,0,0,0
3626,game-426,11:00,,8/23/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,49,0,0,PC,SCS18,Puzzle,,,0,0,0,0,0,0
3627,painkiller-redemption,Painkiller Redemption,43,2/25/2011,FALSE,2019-09-17T04:43:52,,3.14,4,1,0,42,669,0,42,PC,Homegrown Games||Eggtooth Team,Action||Shooter,THQ Nordic||JoWooD Entertainment,,31,655,20,5,16,1
3628,utia-94,UTЯ-94,,12/30/2013,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,50,0,0,PC||macOS||Linux,mark wonnacott,,,,0,0,0,0,0,0
3629,game-of-the-probability-goose,Game of the Probability Goose,,12/11/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,56,0,0,Web,Alexandre Szybiak,Strategy,,,0,0,0,0,0,0
3630,metis-one-itch,Metis One (itch),,4/5/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,151,0,0,PC,Actuator Games,Shooter,,,0,0,0,0,0,0
3631,pao-na-chapa-simulator,Pão na Chapa Simulator,,8/5/2017,FALSE,2019-08-28T23:24:53,,0,0,0,0,0,67,0,0,PC||Web,Fellowship of the Game||Gallo||Anayã Gimenes Ferreira,Simulation,,,0,0,0,0,0,0
3632,the-isle-is-full-of-noises,The Isle Is Full Of Noises,,5/31/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,175,0,0,PC||macOS||Linux,dreamfeel,,,,0,0,0,0,0,0
3633,outer-rim-itch,Outer Rim (itch),,10/15/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,215,0,0,PC||macOS,OuterRimStudios,Action||Shooter,,,0,0,0,0,0,0
3634,the-entertainer,The Entertainer,,4/9/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,26,0,0,PC||macOS,Memory of God,Adventure,,,0,0,0,0,0,0
3635,nadir,Nadir,,8/25/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,17,0,0,PC,uki-nz,Action,,,0,0,0,0,0,0
3636,draculas-castle-alpha-1-early-demo,Dracula's Castle (Alpha 1) (Early DEMO),,10/23/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,202,0,0,PC,Dave Microwaves Games,Action,,,0,0,0,0,0,0
3637,galactic-phantasy-prelude,Galactic Phantasy Prelude,,10/29/2012,FALSE,2019-10-22T14:27:37,http://www.moonfishsoftware.com,0,0,0,0,0,221,0,0,iOS,Moonfish Software,Adventure||RPG,Moonfish Software,Teen,0,0,0,0,0,0
3638,gocco-of-war,GOCCO OF WAR,,11/17/2015,FALSE,2019-08-28T22:14:29,,0,0,4,44,2,434,0,2,PC,O-TWO||peakvox,Action||Casual||Indie,AGM PLAYISM,,2,52,0,0,0,0
3639,fire-arrow-plus-itch,Fire Arrow Plus (itch),,2/1/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,177,0,0,PC,Gryzor's Games/G System,Shooter,,,0,0,0,0,0,0
3640,angry-pink-elephant-and-the-slave-orchestra,Angry Pink Elephant and the Slave Orchestra,,12/1/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,91,0,0,PC,Xantomen,Simulation,,,0,0,0,0,0,0
3641,head-home,HEAD HOME,,5/24/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,75,0,0,PC||macOS||Web,Acid Nerve,,,,0,0,0,0,0,0
3642,regret-july,Regret July,,11/13/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,217,0,0,PC||macOS||Linux,Caliburn Studio,RPG,,,0,0,0,0,0,0
3643,vicious-fateful-memories,"Vicious, Fateful Memories",,4/13/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,239,0,0,PC,PersonaBlack,Action,,,0,0,0,0,0,0
3644,all-visitors-welcome,All Visitors Welcome,,10/18/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,13,0,0,PC,bitterkarella,Puzzle,,,0,0,0,0,0,0
3645,code-evolved-white-wolf-2,Code: Evolved - White Wolf 2,,10/25/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,292,0,0,PC,MMM,Adventure,,,0,0,0,0,0,0
3646,city-lights,City Lights,,1/7/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,170,0,0,Web,Ian MacLarty,,,,0,0,0,0,0,0
3647,powball-deluxe,PowBall DeluXe,,3/8/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,364,0,0,PC,POW Games,Action||Shooter,,,0,0,0,0,0,0
3648,inconsistency,inconsistency,,12/3/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,17,0,0,PC,Chyme,Platformer,,,0,0,0,0,0,0
3649,chromagun,ChromaGun,,7/11/2015,FALSE,2019-10-22T14:33:42,http://www.chromagun.de,3.36,4,3,81,14,216,0,14,macOS||iOS||PC||Linux||Xbox One||PlayStation 4||Nintendo Switch,Pixel Maniacs||Benjamin Lochmann New Media||Benjamin Lochmann,Action||Shooter||Adventure||Arcade||Indie||Puzzle,Pixel Maniacs||Benjamin Lochmann New Media,,4,137,2,7,6,0
3650,730-am,7:30 AM,,8/13/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,32,0,0,PC||macOS||Linux,matzetoni,Simulation,,,0,0,0,0,0,0
3651,the-chicken-pain,The Chicken Pain,,9/23/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,26,0,0,PC||macOS||Linux,qwerty,Action,,,0,0,0,0,0,0
3652,new-wave,New Wave,,3/10/2018,FALSE,2019-08-28T23:24:53,,0,0,0,0,0,134,0,0,PC,ClashCat,Platformer,,,0,0,0,0,0,0
3653,paranormal-coffee,Paranormal Coffee,,3/25/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,54,0,0,Web,Su Kızılağaç,Simulation,,,0,0,0,0,0,0
3654,furry-friends,Furry Friends,,11/12/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,138,0,0,PC||macOS,saladc,Simulation,,,0,0,0,0,0,0
3655,siege-public-alpha,SIEGE Public Alpha,,12/20/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,78,0,0,PC,M7™,Shooter,,,0,0,0,0,0,0
3656,new-papi-commando-tennis-demo-bex-megadrive,*NEW* Papi Commando Tennis Demo BEX - Megadrive,,3/17/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,117,0,0,PC||macOS||Linux||Android,Studio Vetea,Sports,,,0,0,0,0,0,0
3657,mongrelmen,Mongrelmen,,8/16/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,21,0,0,PC,patjw,Simulation,,,0,0,0,0,0,0
3658,battlefield-2d,Battlefield 2D,,10/7/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,38,0,0,PC,SGobb,Action,,,0,0,0,0,0,0
3659,dungeon-faster,Dungeon Faster (itch),,4/6/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,58,0,0,Web,Old Oak Den,RPG,,,0,0,0,0,0,0
3660,welcome-home-love,"Welcome Home, Love",,3/17/2017,FALSE,2019-08-28T22:14:29,http://atrifleodd.com,0,0,1,0,1,121,0,1,PC,A Trifle Odd,Adventure||Simulation||Casual,A Trifle Odd,,0,2,0,0,0,0
3661,groundswell-beta,groundswell (beta),,8/20/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,55,0,0,Web,Laurie,Simulation,,,0,0,0,0,0,0
3662,pourparlers,Pourparlers,,10/31/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,35,0,0,PC,La Belle,Action,,,0,0,0,0,0,0
3663,a-junk-drawer-in-an-empty-nest,A Junk Drawer in an Empty Nest,,7/8/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,2,0,0,Web,jcarrwalker,,,,0,1,0,0,0,0
3664,pac-man-like,Pac-man-like,,3/11/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,36,0,0,Web,Sparklin Labs,Action,,,0,0,0,0,0,0
3665,colony-itch,Colony (itch),,4/9/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,69,0,0,PC,Cebollinos,,,,0,0,0,0,0,0
3666,pixelite-realms,Pixelite Realms,,7/29/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,200,0,0,PC,Giant Metal Dragon,RPG||Platformer,,,0,0,0,0,0,0
3667,shell-shook,Shell Shook,,8/20/2018,FALSE,2019-08-28T23:24:53,,0,0,0,0,0,23,0,0,PC||macOS||Linux,Monydragon||wister808||JASound||bloeys||ZeoMaddox,Action,,,0,0,0,0,0,0
3668,sonic-reboosted-project,Sonic Reboosted Project,,8/14/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,176,0,0,PC,ReBoostedDev,Action||Racing||Platformer,,,0,0,0,0,0,0
3669,amygdala-itch,Amygdala (itch),,10/18/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,135,0,0,PC||macOS||Linux,MachineSpirit,Platformer,,,0,0,0,0,0,0
3670,pastry-lovers,Pastry Lovers,,4/17/2017,FALSE,2019-08-28T22:14:29,http://www.66rpg.com/index,0,0,5,7,4,137,0,4,PC,橙光游戏,Adventure||RPG||Strategy||Simulation||Casual||Indie,Forever Entertainment||橙光游戏,,2,60,2,0,2,0
3671,die-for-valhalla-itch,Die for Valhalla! (itch),,8/30/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,282,0,0,PC||macOS||Linux,Monster Couch||MonsterSed,Action,,,0,0,0,0,0,0
3672,squareworld,SquareWorld,,3/6/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,242,0,0,PC,Luke100000,Adventure,,,0,2,0,0,0,0
3673,infinitrap-classic-edition,InfiniTrap: Classic Edition,,8/30/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,262,0,0,PC||macOS||Linux,Yanick Bourbeau,Platformer,,,0,0,0,0,0,0
3674,the-game-jam-game-about-games-secrets-and-stuff,"The Game Jam Game About Games, Secrets and Stuff",,10/30/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,227,0,0,PC||macOS||Linux,DOS||Klonrad,Adventure,,,0,0,0,0,0,0
3675,con-amore-itch,Con Amore (itch),,11/28/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,195,0,0,PC||macOS||Linux,Highscore,,,,0,0,0,0,0,0
3676,uni-elementals,Uni Elementals,,6/2/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,28,0,0,PC||Linux,frufi,Educational,,,0,0,0,0,0,0
3677,lohaka,Lohaka,,6/29/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,161,0,0,PC,ArtFX School,Adventure,,,0,0,0,0,0,0
3678,first-recon,First Recon,,7/6/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,178,0,0,PC||macOS||Linux,orange451,Shooter,,,0,0,0,0,0,0
3679,sluggish-morss-dark-side-of-the-moon,Sluggish Morss: Dark Side of the Moon,,4/5/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,54,0,0,PC,Skull Kracker Studios,RPG,,,0,0,0,0,0,0
3680,the-unique-adventures-demo,The Unique Adventure's Demo,,3/7/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,204,0,0,PC||macOS,Darkest Desire Studio,Adventure,,,0,0,0,0,0,0
3681,painkiller-resurrection,Painkiller: Resurrection,38,10/27/2009,FALSE,2019-09-17T05:03:45,http://www.painkiller-resurrection.com,3.02,4,1,0,40,551,0,40,PC,Homegrown Games,Action,THQ Nordic,,31,561,24,6,18,1
3682,cumulus-igmc-2017,Cumulus - IGMC 2017,,11/2/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,109,0,0,PC,Onslaught Supply Games,RPG,,,0,0,0,0,0,0
3683,wheres-my-money,Where's My Money?,,8/18/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,109,0,0,PC,WorldOne,Adventure,,,0,0,0,0,0,0
3684,aopii,AOPII,,1/27/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,86,0,0,PC||macOS||Linux,Mikomi Games,RPG,,,0,0,0,0,0,0
3685,even-the-stars-jam-version,even the stars - jam version,,6/8/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,23,0,0,,Pol Clarissou,,,,0,0,0,0,0,0
3686,like-clay-itch,Like Clay (itch),,1/10/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,124,0,0,PC,free08Games,Adventure,,,0,0,0,0,0,0
3687,escape-from-hades,Escape from Hades,,8/20/2018,FALSE,2019-08-28T23:24:53,,0,0,0,0,0,0,0,0,PC,AgiHammerthief,Action,,,0,0,0,0,0,0
3688,battle-fleet-2-itch,Battle Fleet 2 (itch),,10/12/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,183,0,0,PC||macOS,Mythical City Games,Strategy,,,0,0,0,0,0,0
3689,casterbridge,Casterbridge,,3/10/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,53,0,0,PC||macOS,Toaster Werewolf,Simulation,,,0,0,0,0,0,0
3690,what-end,What End,,11/24/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,48,0,0,PC||macOS,Hyacinth Nil,Adventure,,,0,0,0,0,0,0
3691,a-mermaids-request,A Mermaid's Request,,7/28/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,28,0,0,Web,Amanda Moody,,,,0,0,0,0,0,0
3692,fractured-space,Fractured Space,79,9/22/2016,FALSE,2020-03-01T15:34:07,http://www.fracturedspace.com,2.55,3,1,34,119,461,0,119,PC,Edge Case Games,Action||Strategy||Indie,Edge Case Games,,147,1876,7,9,67,0
3693,dungeons-and-dating,Dungeons and Dating,,4/2/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,108,0,0,PC||macOS||Linux,oatley,Simulation,,,0,0,0,0,0,0
3694,eremidia-an-empty-tome,Eremidia: An Empty Tome,,12/2/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,198,0,0,PC,richter_h,RPG,,,0,0,0,0,0,0
3695,nyoom,Nyoom,,3/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,29,0,0,PC||Web,CapSquared||Kishi,Puzzle,,,0,0,0,0,0,0
3696,the-definitely-ending-story,The Definitely Ending Story,,7/24/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,9,0,0,Web,Nathan Hoad,Puzzle,,,0,0,0,0,0,0
3697,adrift-jennifer-anns-group,Adrift (Jennifer Ann's Group),,8/19/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,15,0,0,Web,Jennifer Ann's Group,Educational||Puzzle,,,0,0,0,0,0,0
3698,a-grand-show-demo-outdated,A Grand Show (Demo) (Outdated),,4/18/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,40,0,0,PC,Rivit,Platformer,,,0,0,0,0,0,0
3699,strategos,Strategos,,12/11/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,38,0,0,PC||macOS||Linux,cxgr,Strategy,,,0,0,0,0,0,0
3700,the-last-room,The Last Room,,12/8/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,45,0,0,PC||macOS||Linux||Web,Aeryne Wright,Adventure,,,0,0,0,0,0,0
3701,sex-is-nature,Sex is Nature,,4/25/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,25,0,0,PC||macOS||Linux,{ Simon Chauvin },Action,,,0,0,0,0,0,0
3702,farmer-fran-running-out-of-sunlight,Farmer Fran: Running Out of Sunlight!,,8/21/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,85,0,0,PC||macOS,VeggieStew,Simulation,,,0,0,0,0,0,0
3703,articydraft-3-flex-license,articy:draft 3 - Flex License,,10/5/2015,FALSE,2019-01-21T12:25:51,http://www.nevigo.com,0,0,4,0,1,343,0,1,PC,ByteRockers' Games,Educational,articy Software,,0,3,0,0,0,0
3704,canyonbreed,Canyonbreed,,4/14/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,125,0,0,PC||macOS||Linux,canyonbreed,Adventure||RPG,,,0,0,0,0,0,0
3705,ananke-2,Ananké,,8/9/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,42,0,0,PC,Johan Paz,,,,0,0,0,0,0,0
3706,wingman-dx,Wingman DX,,1/8/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,179,0,0,PC,wingmanthegame,,,,0,0,0,0,0,0
3707,witness,Witness,,4/29/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,168,0,0,PC||macOS||Linux||Android,Max Mallory,,,,0,0,0,1,0,0
3708,spheer,SPHEER,,8/8/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,47,0,0,PC,Split82,Puzzle,,,0,0,0,0,0,0
3709,give-it-time,GIVE IT TIME,,3/14/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,49,0,0,PC||macOS||Linux||Web,Naomi Norbez,RPG,,,0,0,0,0,0,0
3710,flare-freelibre-action-rpg-engine-emscripten-versi,FLARE: Free/Libre Action RPG Engine (Emscripten version),,7/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,73,0,0,Web,dorkster,RPG,,,0,0,0,0,0,0
3711,zombie-run-revenge-of-the-zombie,Zombie Run - Revenge of the Zombie,,2/26/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,40,0,0,PC||Linux,MoMoTheDestroyer,Action||Fighting,,,0,0,0,0,0,0
3712,zoria,Zoria,,3/11/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,91,0,0,PC,OwlTechInteractive,Adventure||RPG,,,0,0,0,0,0,0
3713,the-lions-song-episode-1-silence,The Lion's Song: Episode 1 - Silence,78,7/7/2016,FALSE,2019-09-17T05:03:35,http://www.lionssonggame.com,3.28,4,1,86,36,508,0,36,PC||macOS||Linux,Mi'pu'mi Games,Adventure||Indie,Mi'pu'mi Games,,45,539,17,3,5,0
3714,zombie-arena,Zombie Arena,,7/16/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,12,0,0,Web||PC||macOS||Linux,Albatr,Shooter,,,0,0,0,0,0,0
3715,invasion-itch,Invasion (itch),,7/12/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,194,0,0,PC||macOS||Linux,vici,Shooter,,,0,0,0,0,0,0
3716,tippin-ball,Tippin' Ball,,5/26/2016,FALSE,2019-08-23T11:43:27,,0,0,0,0,0,22,0,0,PC,AwkwardNaut,Sports,,,0,0,0,0,0,0
3717,animal-brutality,Animal Brutality,,4/19/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,14,0,0,PC||macOS||Linux,Jake Sully,Puzzle,,,0,0,0,0,0,0
3718,red-v-blu,Red V Blu,,1/24/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,38,0,0,PC||macOS||Linux||Web,indexu,Action,,,0,0,0,0,0,0
3719,block-drop-monster-chop,Block Drop Monster Chop,,4/22/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,47,0,0,PC||macOS,Graeme Borland,Puzzle,,,0,0,0,0,0,0
3720,acro-drone-flight-simulator,Acro Drone Flight Simulator,,3/15/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,41,0,0,PC,AtOnYcK,Simulation,,,0,0,0,0,0,0
3721,lords-of-the-sky,Lords of the Sky,,7/6/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,98,0,0,PC,One Byte,Shooter,,,0,0,0,0,0,0
3722,sidequest-itch,SideQuest (itch),,8/7/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,111,0,0,PC||macOS,strawberrysalsa,RPG,,,0,0,0,0,0,0
3723,arena-an-age-of-barbarians-story,ARENA an Age of Barbarians story,,5/16/2017,FALSE,2019-08-28T22:14:28,http://www.criansoft.com/age-of-barbarian-arena.html,0,0,4,20,0,429,0,0,PC,Crian Soft,Action||Casual||Indie,Crian Soft,Adults Only,0,8,0,1,0,0
3724,refuge-2050,Refuge 2050,,5/14/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,18,0,0,Web,NewinGames,Strategy||Educational,,,0,0,0,0,0,0
3725,room-ndeg167,Room n째167,,4/22/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,27,0,0,PC,Unknown Developer,,,,0,0,0,0,0,0
3726,bun-snap,Bun Snap,,11/20/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,87,0,0,Web,BlazingMammothGames,Adventure,,,0,0,0,0,0,0
3727,pizzarian-itch,Pizzarian (itch),,5/13/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,144,0,0,PC,Jeddy,Shooter,,,0,0,0,0,0,0
3728,robot-1-in-the-planet-of-death,Robot 1 in.... THE PLANET OF DEATH!!,,9/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,139,0,0,PC||macOS||Linux||Android,prefim,Platformer,,,0,0,0,0,0,0
3729,papilio,Papilio,,10/29/2014,FALSE,2019-08-28T23:28:17,,0,0,0,0,0,280,0,0,PC,Cool Old Guy Games,Shooter,,,0,0,0,0,0,0
3730,hexcasters,HexCasters,,5/26/2018,FALSE,2019-08-28T23:24:53,,0,0,0,0,0,35,0,0,PC||macOS||Linux||Web,Fellowship of the Game||billionai||RafaelClerici||vvilliam,Strategy,,,0,0,0,0,0,0
3731,from-ashes,From Ashes,,2/9/2018,FALSE,2019-08-28T23:24:52,,0,0,0,0,0,167,0,0,PC||macOS,Matt Fabius||CGD@UCLA||John Lee,Shooter||Platformer,,,0,0,0,0,0,0
3732,shalnor-legends,Shalnor Legends,,2/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,82,0,0,PC,JohnnyOstad,Adventure,,,0,0,0,0,0,0
3733,nineteen,nineteen,,5/27/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,21,0,0,PC,Unknown Developer,Adventure,,,0,0,0,0,0,0
3734,railroad-pioneer,Railroad Pioneer,50,7/1/2014,FALSE,2019-08-28T22:14:28,,0,4,1,0,5,462,0,5,PC,Kritzelkratz 3000||JoWooD,Strategy||Simulation,THQ Nordic,,1,83,1,0,2,0
3735,para-bellum,Para Bellum,,11/18/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,109,0,0,PC||macOS||Linux,Z.agge,Action,,,0,0,0,0,0,0
3736,zealot,ZEALOT,,3/13/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,201,0,0,PC,ToothandClaw,Shooter,,,0,0,0,0,0,0
3737,dream-fight-16-ad,Dream Fight 16 A.D.,,9/8/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,43,0,0,PC||Web,Captain Dreamcast,Fighting,,,0,0,0,0,0,0
3738,remains-of-the-day,Remains of the Day,,7/1/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,40,0,0,Web,James StAnthony,RPG,,,0,0,0,0,0,0
3739,la-foret,La forêt,,12/17/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,1,170,0,1,PC||macOS||Linux,Yuliya Kozhemyako,,,,0,1,0,0,1,0
3740,game-427,"1,8",,5/1/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,22,0,0,PC||macOS||Linux,Max Kreminski,,,,0,0,0,0,0,0
3741,everhunter,EverHunter,,3/14/2017,FALSE,2019-08-28T23:24:52,,0,0,0,0,0,132,0,0,PC,EverHunter Developer,Platformer,,,0,0,0,0,0,0
3742,watch-this-space,watch this space (itch),,2/6/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,17,0,0,Web,dmn,,,,0,0,0,0,0,0
3743,legend-of-generica,Legend of Generica,,10/10/2016,FALSE,2019-08-28T23:24:52,,0,0,0,0,0,100,0,0,PC||macOS||Linux,Wisch,Action,,,0,0,0,0,0,0
3744,eternal-adventure,Eternal Adventure,,6/29/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,172,0,0,Android,sunshine_zhz,RPG||Fighting,,,0,0,0,0,0,0
3745,the-jackbox-party-pack-3,The Jackbox Party Pack 3,81,10/17/2016,FALSE,2019-09-17T05:32:32,http://www.jackboxgames.com,4.2,4,5,59,180,172,0,180,macOS||PC||Nintendo Switch||Xbox One||PlayStation 4,Jackbox Games,Strategy||Casual||Indie,Jackbox Games,Teen,19,691,77,7,59,34
3746,ufo-online-invasion,UFO Online: Invasion,,6/8/2016,FALSE,2019-09-17T10:23:38,,0,1,1,157,5,580,0,5,PC,Bad Pixel,RPG||Massively Multiplayer,Bad Pixel,,4,133,0,0,2,0
3747,hold-fire,Hold Fire,,2/24/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,146,0,0,PC,AngryDome,Action||Shooter,,,0,0,0,0,0,0
3748,the-mermaid-the-sea-and-the-boys-summer,"The Mermaid, the Sea and the Boy's summer",,6/24/2015,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,89,0,0,PC,Avalanche Studios,,,,0,0,0,0,0,0
3749,distor,Distor,,12/4/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,25,0,0,Web,larixk,Strategy,,,0,0,0,0,0,0
3750,minuteman,MINUTEMAN,,3/26/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,89,0,0,PC||macOS||Linux,Nebulaic Toaster,Adventure,,,0,0,0,0,0,0
3751,debris-fishing,Debris Fishing,,12/24/2017,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,71,0,0,PC||Linux,Craig P,Simulation,,,0,0,0,0,0,0
3752,city-death-kill-2,City Death Kill 2,,8/1/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,55,0,0,PC,Dog Folder||Makhor,Action,,,0,0,0,0,0,0
3753,press-to-date,Press to date,,11/15/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,46,0,0,PC||macOS||Linux||Web,Ludipe,Simulation,,,0,0,0,0,0,0
3754,shmuppy,SHMUPPY,,7/19/2014,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,12,0,0,,Trent Polack,Action||Shooter,,,0,0,0,0,0,0
3755,the-undermarket,The Undermarket,,5/12/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,8,0,0,Web,Becklespinax,,,,0,0,0,0,0,0
3756,super-princess-2092-exodus,Super Princess' 2092 EXODUS,,10/9/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,114,0,0,PC,sergeeo,Action||Platformer,,,0,0,0,0,0,0
3757,turret-terminator,Turret Terminator,,2/28/2017,FALSE,2019-08-28T22:14:28,,0,0,3,346,1,290,0,1,PC||macOS,DearDream,Action||Indie,DearDream,,0,10,0,0,0,0
3758,sanstale,Sanstale,,5/10/2016,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,92,0,0,PC,LoneWolfGames,RPG,,,0,0,0,0,0,0
3759,delusion,Delusion,,7/9/2018,FALSE,2019-01-09T12:41:06,,0,0,0,0,0,89,0,0,PC,Zominator16,,,,0,0,0,0,0,0
